pitch,intensity,jitter,shimmer,logHNR,vad,time,task
0.0,7.772926e-08,0.0,0.0,-100.0,1.0,400.31,9
0.0,9.36285e-08,0.0,0.0,-100.0,1.0,400.32,9
0.0,7.824628e-08,0.0,0.0,-100.0,1.0,400.33,9
209.7363,2.539753e-08,0.0,0.0,6.683927,1.0,400.34,9
206.2904,1.39232e-07,0.0,0.0,12.35067,1.0,400.35,9
199.4178,3.557081e-07,0.04015689,0.08270171,12.70042,1.0,400.36,9
192.1218,1.30009e-06,0.05121129,0.05294451,16.19144,1.0,400.37,9
186.9431,2.557583e-06,0.05121129,0.05294451,17.35179,1.0,400.38,9
183.9768,2.892137e-06,0.05655822,0.123153,14.83356,1.0,400.39,9
181.1478,3.796591e-06,0.0112742,0.08898038,14.15784,1.0,400.4,9
178.6515,3.335879e-06,0.004832519,0.02286644,17.65905,1.0,400.41,9
176.6183,3.418428e-06,0.004832519,0.02286644,16.27955,1.0,400.42,9
174.9958,1.86664e-06,0.01210887,0.02728055,17.34785,1.0,400.43,9
173.3943,1.141501e-06,0.007261577,0.02804002,19.18681,1.0,400.44,9
171.4995,3.467155e-06,0.004454121,0.02449526,22.89905,1.0,400.45,9
169.5915,3.317021e-06,0.02935771,0.1225599,14.3906,1.0,400.46,9
168.1274,3.210624e-06,0.004334207,0.09456265,9.75358,1.0,400.47,9
166.8494,7.776237e-07,0.007439929,0.1273234,17.96846,1.0,400.48,9
165.85,7.293365e-07,0.01116132,0.08870617,14.97849,1.0,400.49,9
165.7213,1.178191e-06,0.009865,0.02543495,21.3769,1.0,400.5,9
168.2495,3.30944e-06,0.009865,0.02543495,18.7434,1.0,400.51,9
172.007,3.209604e-06,0.08127965,0.284452,9.597556,1.0,400.52,9
174.651,2.758622e-06,0.01265618,0.01615236,16.19233,1.0,400.53,9
175.3597,2.665606e-07,0.02907216,0.2264844,9.690894,1.0,400.54,9
0.0,2.942578e-07,0.0,0.0,-100.0,1.0,400.55,9
0.0,1.987749e-07,0.0,0.0,-100.0,1.0,400.56,9
0.0,3.127116e-08,0.0,0.0,-100.0,1.0,400.57,9
0.0,1.772506e-09,0.0,0.0,-100.0,1.0,400.58,9
0.0,4.787454e-10,0.0,0.0,-100.0,1.0,400.59,9
0.0,1.265076e-09,0.0,0.0,-100.0,1.0,400.6,9
0.0,3.167524e-09,0.0,0.0,-100.0,1.0,400.61,9
0.0,4.831036e-09,0.0,0.0,-100.0,1.0,400.62,9
0.0,4.827387e-09,0.0,0.0,-100.0,1.0,400.63,9
0.0,3.305803e-09,0.0,0.0,-100.0,1.0,400.64,9
0.0,3.154581e-08,0.0,0.0,-100.0,1.0,400.65,9
208.3339,3.264656e-08,0.0,0.0,13.10889,1.0,400.66,9
204.7207,1.97217e-07,0.0,0.0,12.58468,1.0,400.67,9
199.1573,6.177914e-07,0.01598666,0.1767753,10.3642,1.0,400.68,9
196.5934,7.266261e-07,0.04397091,0.05656112,9.473338,1.0,400.69,9
197.4917,1.687612e-06,0.003784051,0.1727988,9.720234,1.0,400.7,9
200.1852,4.11373e-06,0.02598835,0.0322344,12.87731,1.0,400.71,9
203.701,7.46781e-06,0.01220651,0.1386163,16.49677,1.0,400.72,9
209.5909,9.881999e-06,0.02541057,0.0008967762,17.1574,1.0,400.73,9
217.6555,8.587833e-06,0.01423148,0.01322984,12.1714,1.0,400.74,9
227.9187,5.369207e-06,0.04404605,0.03649937,11.3307,1.0,400.75,9
236.5789,1.838117e-06,0.01661985,0.09036192,16.68013,1.0,400.76,9
242.9353,9.34924e-07,0.01168204,0.03147987,20.16413,1.0,400.77,9
246.8389,1.361085e-06,0.01168204,0.03147987,15.54524,1.0,400.78,9
251.9034,4.590272e-06,0.01740353,0.04486361,11.89686,1.0,400.79,9
256.9816,3.915943e-06,0.02083186,0.08882864,22.5092,1.0,400.8,9
260.924,3.308202e-06,0.02083186,0.08882864,14.33717,1.0,400.81,9
261.3482,5.559399e-07,0.01799903,0.04037178,12.17458,1.0,400.82,9
259.9955,1.7706e-06,0.001012394,0.1276876,15.79569,1.0,400.83,9
257.747,4.752274e-06,0.004947,0.0596699,15.27162,1.0,400.84,9
254.929,4.52892e-06,0.01101727,0.1074127,17.62976,1.0,400.85,9
251.6313,6.352962e-06,0.006152292,0.04630765,17.7622,1.0,400.86,9
248.3373,3.352631e-06,0.008163883,0.03333237,22.0294,1.0,400.87,9
245.1053,7.67509e-06,0.003937809,0.05387336,20.03016,1.0,400.88,9
242.2925,5.407632e-06,0.005956498,0.08041327,20.10046,1.0,400.89,9
239.2831,5.382196e-06,0.01827594,0.1426648,17.87813,1.0,400.9,9
234.4467,8.09407e-07,0.009072687,0.1689293,12.38892,1.0,400.91,9
227.944,3.495726e-08,0.009072687,0.1689293,14.18271,1.0,400.92,9
221.9827,3.076815e-08,0.009072687,0.1689293,14.28945,1.0,400.93,9
220.0683,1.005262e-07,0.009072687,0.1689293,13.53131,1.0,400.94,9
221.7379,1.669352e-07,0.04534386,0.08638287,15.23969,1.0,400.95,9
223.4598,1.787586e-07,0.06280863,0.4841725,3.787447,1.0,400.96,9
,,,,,0.0,400.97,9
,,,,,0.0,400.98,9
,,,,,0.0,400.99,9
,,,,,0.0,401.0,9
,,,,,0.0,401.01,9
,,,,,0.0,401.02,9
,,,,,0.0,401.03,9
,,,,,0.0,401.04,9
,,,,,0.0,401.05,9
,,,,,0.0,401.06,9
,,,,,0.0,401.07,9
,,,,,0.0,401.08,9
,,,,,0.0,401.09,9
,,,,,0.0,401.1,9
,,,,,0.0,401.11,9
,,,,,0.0,401.12,9
,,,,,0.0,401.13,9
,,,,,0.0,401.14,9
,,,,,0.0,401.15,9
,,,,,0.0,401.16,9
,,,,,0.0,401.17,9
,,,,,0.0,401.18,9
,,,,,0.0,401.19,9
,,,,,0.0,401.2,9
,,,,,0.0,401.21,9
,,,,,0.0,401.22,9
,,,,,0.0,401.23,9
,,,,,0.0,401.24,9
,,,,,0.0,401.25,9
,,,,,0.0,401.26,9
,,,,,0.0,401.27,9
,,,,,0.0,401.28,9
,,,,,0.0,401.29,9
,,,,,0.0,401.3,9
,,,,,0.0,401.31,9
,,,,,0.0,401.32,9
,,,,,0.0,401.33,9
,,,,,0.0,401.34,9
,,,,,0.0,401.35,9
,,,,,0.0,401.36,9
,,,,,0.0,401.37,9
,,,,,0.0,401.38,9
,,,,,0.0,401.39,9
,,,,,0.0,401.4,9
,,,,,0.0,401.41,9
201.6061,1.165067e-07,0.0,0.4276018,13.597,1.0,401.42,9
200.2157,3.149943e-07,0.06607358,0.1510006,13.9038,1.0,401.43,9
199.5036,6.032731e-07,0.004746781,0.0950455,20.61128,1.0,401.44,9
196.6375,1.096689e-06,0.02333822,0.2172734,13.00783,1.0,401.45,9
192.8909,2.772574e-06,0.00999283,0.02603229,4.504756,1.0,401.46,9
189.8359,2.596604e-06,0.08886024,0.2238795,7.587864,1.0,401.47,9
189.6182,2.06418e-06,0.01062539,0.08325471,13.63157,1.0,401.48,9
190.4841,2.033164e-07,0.00142694,0.157658,12.94783,1.0,401.49,9
190.7342,8.780655e-07,0.01802959,0.06429251,12.19435,1.0,401.5,9
189.5671,8.161218e-07,0.02534974,0.09436569,9.270594,1.0,401.51,9
188.6636,1.562554e-06,0.02534974,0.09436569,10.73329,1.0,401.52,9
0.0,8.496061e-07,0.0,0.0,-100.0,1.0,401.53,9
0.0,9.030353e-07,0.0,0.0,-100.0,1.0,401.54,9
0.0,1.491868e-07,0.0,0.0,-100.0,1.0,401.55,9
0.0,9.765365e-08,0.0,0.0,-100.0,1.0,401.56,9
0.0,3.265471e-08,0.0,0.0,-100.0,1.0,401.57,9
0.0,2.626027e-08,0.0,0.0,-100.0,1.0,401.58,9
0.0,2.971841e-09,0.0,0.0,-100.0,1.0,401.59,9
0.0,1.652208e-09,0.0,0.0,-100.0,1.0,401.6,9
0.0,1.753558e-09,0.0,0.0,-100.0,1.0,401.61,9
0.0,1.731459e-09,0.0,0.0,-100.0,1.0,401.62,9
0.0,2.226177e-10,0.0,0.0,-100.0,1.0,401.63,9
198.7617,3.930648e-08,0.0,0.06275444,16.05787,1.0,401.64,9
197.0743,6.007198e-07,0.0,0.06275444,18.91421,1.0,401.65,9
193.2969,1.075077e-06,0.06287388,0.0749799,16.49396,1.0,401.66,9
188.1595,1.158272e-06,0.02974181,0.1400358,14.79587,1.0,401.67,9
185.3893,1.015192e-06,0.07566763,0.3072219,8.926129,1.0,401.68,9
0.0,5.893251e-07,0.0,0.0,-100.0,1.0,401.69,9
0.0,4.69368e-07,0.0,0.0,-100.0,1.0,401.7,9
0.0,7.017698e-08,0.0,0.0,-100.0,1.0,401.71,9
0.0,4.970011e-08,0.0,0.0,-100.0,1.0,401.72,9
0.0,4.806935e-08,0.0,0.0,-100.0,1.0,401.73,9
0.0,3.20819e-08,0.0,0.0,-100.0,1.0,401.74,9
0.0,4.13309e-09,0.0,0.0,-100.0,1.0,401.75,9
0.0,3.308945e-09,0.0,0.0,-100.0,1.0,401.76,9
0.0,2.074065e-10,0.0,0.0,-100.0,1.0,401.77,9
0.0,2.806899e-10,0.0,0.0,-100.0,1.0,401.78,9
0.0,4.458064e-10,0.0,0.0,-100.0,1.0,401.79,9
0.0,5.438676e-10,0.0,0.0,-100.0,1.0,401.8,9
0.0,6.121669e-10,0.0,0.0,-100.0,1.0,401.81,9
0.0,4.295405e-10,0.0,0.0,-100.0,1.0,401.82,9
205.225,9.220938e-08,0.0,1.0,3.210737,1.0,401.83,9
205.233,2.297656e-06,0.0,1.0,11.51372,1.0,401.84,9
205.3798,4.04819e-06,0.1857412,0.1677315,6.765419,1.0,401.85,9
205.5527,8.837776e-06,0.005514036,0.02952332,11.69551,1.0,401.86,9
206.1227,1.073435e-05,0.0009350141,0.04920628,15.14531,1.0,401.87,9
207.0574,1.108375e-05,0.00944628,0.001209397,16.487,1.0,401.88,9
208.2906,6.686233e-06,0.007687763,0.01149422,16.72219,1.0,401.89,9
209.4761,2.940422e-06,0.008154065,0.03243587,16.74678,1.0,401.9,9
210.4506,1.328255e-06,0.003774251,0.1345632,14.45447,1.0,401.91,9
211.1126,1.769133e-06,0.001159004,0.06589314,14.81562,1.0,401.92,9
211.5022,1.553217e-06,0.001795087,0.0655305,15.27429,1.0,401.93,9
212.355,1.238165e-06,0.001795087,0.0655305,13.26677,1.0,401.94,9
214.6836,3.293471e-07,0.01941601,0.1739071,12.37556,1.0,401.95,9
217.5972,8.049031e-06,0.003769499,0.02239668,25.68925,1.0,401.96,9
220.7968,7.922035e-06,0.006688486,0.0003519574,31.29672,1.0,401.97,9
223.6639,8.909415e-06,0.01239496,0.003533992,29.80783,1.0,401.98,9
226.8668,1.851951e-06,0.009075579,0.004494361,26.27494,1.0,401.99,9
230.3407,2.809748e-06,0.008240646,0.02282724,22.46302,1.0,402.0,9
234.117,1.876706e-06,0.01600428,0.02200473,24.44773,1.0,402.01,9
238.678,1.602718e-06,0.01587071,0.0448495,23.66486,1.0,402.02,9
243.2858,5.869368e-06,0.008412265,0.03261251,20.38556,1.0,402.03,9
247.0731,8.281929e-06,0.01124894,0.001367137,28.58878,1.0,402.04,9
249.3664,8.296341e-06,0.006245404,0.01280379,21.78382,1.0,402.05,9
250.0601,4.62058e-06,0.006245404,0.01280379,21.41566,1.0,402.06,9
249.3779,3.190851e-06,0.002772746,0.05213655,15.9683,1.0,402.07,9
247.4779,2.808048e-06,0.005520266,0.004228384,17.97613,1.0,402.08,9
244.6505,1.234941e-06,0.009279923,0.04551693,13.70175,1.0,402.09,9
241.3607,3.990651e-07,0.009279923,0.04551693,18.7208,1.0,402.1,9
238.3004,2.613417e-07,0.01966998,0.01499245,17.56893,1.0,402.11,9
236.3721,5.461595e-06,0.00813219,0.0495859,21.93204,1.0,402.12,9
235.6864,5.782278e-06,0.001778972,0.02532819,20.0111,1.0,402.13,9
235.9288,6.202881e-06,0.003196373,0.006295698,24.90319,1.0,402.14,9
236.7938,1.566204e-06,0.002098851,0.02702527,21.7884,1.0,402.15,9
237.9609,1.809311e-06,0.0009647469,0.105423,17.93008,1.0,402.16,9
238.7495,1.401523e-06,0.0139193,0.242143,13.79715,1.0,402.17,9
238.0132,8.200291e-07,0.01027196,0.1340096,14.97263,1.0,402.18,9
236.1934,4.201755e-07,0.01027196,0.1340096,15.06592,1.0,402.19,9
234.886,4.718337e-07,0.02916372,0.594813,5.137661,1.0,402.2,9
0.0,4.688058e-07,0.0,0.0,-100.0,1.0,402.21,9
0.0,8.798342e-08,0.0,0.0,-100.0,1.0,402.22,9
0.0,3.124043e-09,0.0,0.0,-100.0,1.0,402.23,9
,,,,,0.0,402.24,9
,,,,,0.0,402.25,9
,,,,,0.0,402.26,9
,,,,,0.0,402.27,9
,,,,,0.0,402.28,9
,,,,,0.0,402.29,9
,,,,,0.0,402.3,9
,,,,,0.0,402.31,9
,,,,,0.0,402.32,9
,,,,,0.0,402.33,9
,,,,,0.0,402.34,9
,,,,,0.0,402.35,9
,,,,,0.0,402.36,9
,,,,,0.0,402.37,9
,,,,,0.0,402.38,9
,,,,,0.0,402.39,9
,,,,,0.0,402.4,9
,,,,,0.0,402.41,9
,,,,,0.0,402.42,9
,,,,,0.0,402.43,9
,,,,,0.0,402.44,9
,,,,,0.0,402.45,9
,,,,,0.0,402.46,9
,,,,,0.0,402.47,9
,,,,,0.0,402.48,9
,,,,,0.0,402.49,9
,,,,,0.0,402.5,9
,,,,,0.0,402.51,9
,,,,,0.0,402.52,9
,,,,,0.0,402.53,9
,,,,,0.0,402.54,9
,,,,,0.0,402.55,9
,,,,,0.0,402.56,9
,,,,,0.0,402.57,9
,,,,,0.0,402.58,9
,,,,,0.0,402.59,9
,,,,,0.0,402.6,9
,,,,,0.0,402.61,9
,,,,,0.0,402.62,9
,,,,,0.0,402.63,9
,,,,,0.0,402.64,9
,,,,,0.0,402.65,9
,,,,,0.0,402.66,9
,,,,,0.0,402.67,9
,,,,,0.0,402.68,9
,,,,,0.0,402.69,9
,,,,,0.0,402.7,9
,,,,,0.0,402.71,9
,,,,,0.0,402.72,9
,,,,,0.0,402.73,9
,,,,,0.0,402.74,9
,,,,,0.0,402.75,9
,,,,,0.0,402.76,9
,,,,,0.0,402.77,9
,,,,,0.0,402.78,9
,,,,,0.0,402.79,9
,,,,,0.0,402.8,9
,,,,,0.0,402.81,9
,,,,,0.0,402.82,9
,,,,,0.0,402.83,9
,,,,,0.0,402.84,9
,,,,,0.0,402.85,9
,,,,,0.0,402.86,9
,,,,,0.0,402.87,9
,,,,,0.0,402.88,9
,,,,,0.0,402.89,9
,,,,,0.0,402.9,9
,,,,,0.0,402.91,9
,,,,,0.0,402.92,9
,,,,,0.0,402.93,9
,,,,,0.0,402.94,9
,,,,,0.0,402.95,9
,,,,,0.0,402.96,9
,,,,,0.0,402.97,9
,,,,,0.0,402.98,9
,,,,,0.0,402.99,9
,,,,,0.0,403.0,9
,,,,,0.0,403.01,9
,,,,,0.0,403.02,9
,,,,,0.0,403.03,9
,,,,,0.0,403.04,9
,,,,,0.0,403.05,9
,,,,,0.0,403.06,9
,,,,,0.0,403.07,9
,,,,,0.0,403.08,9
,,,,,0.0,403.09,9
,,,,,0.0,403.1,9
,,,,,0.0,403.11,9
,,,,,0.0,403.12,9
,,,,,0.0,403.13,9
0.0,1.658648e-10,0.0,0.0,-100.0,1.0,403.14,9
0.0,3.567605e-10,0.0,0.0,-100.0,1.0,403.15,9
0.0,3.08577e-10,0.0,0.0,-100.0,1.0,403.16,9
0.0,2.148662e-10,0.0,0.0,-100.0,1.0,403.17,9
0.0,3.872139e-11,0.0,0.0,-100.0,1.0,403.18,9
0.0,1.324422e-10,0.0,0.0,-100.0,1.0,403.19,9
0.0,1.021628e-09,0.0,0.0,-100.0,1.0,403.2,9
192.4287,1.703885e-08,0.0,0.0,16.58751,1.0,403.21,9
192.4956,4.544603e-07,0.0,0.0,13.95455,1.0,403.22,9
192.28,2.469561e-06,0.0,0.01428689,14.74021,1.0,403.23,9
191.2949,2.92563e-06,0.009078534,0.05596085,17.85953,1.0,403.24,9
189.9902,3.650851e-06,0.00158356,0.05763239,13.6752,1.0,403.25,9
189.2247,1.639066e-06,0.009240164,0.09613507,15.69335,1.0,403.26,9
189.6683,1.197883e-06,0.02814317,0.08349854,8.601118,1.0,403.27,9
190.4415,2.294317e-07,0.05506491,0.08876082,19.15742,1.0,403.28,9
190.8372,5.163695e-07,0.005928308,0.02976028,27.69934,1.0,403.29,9
190.4808,9.6117e-07,0.005928308,0.02976028,34.74073,1.0,403.3,9
190.4388,1.538593e-06,0.003490555,0.005125768,31.38867,1.0,403.31,9
190.8767,2.135265e-06,0.0002294756,0.005413071,31.40323,1.0,403.32,9
191.0136,1.692683e-06,0.00236998,0.001538283,15.2894,1.0,403.33,9
190.7391,1.335486e-06,0.002901476,0.1070987,14.63561,1.0,403.34,9
190.0901,2.252555e-06,0.0005232922,0.02320578,20.46892,1.0,403.35,9
189.5943,2.472288e-06,0.0005232922,0.02320578,29.43988,1.0,403.36,9
188.9458,2.058604e-06,0.003965715,0.004817826,21.59693,1.0,403.37,9
189.2589,4.031197e-07,0.003965715,0.004817826,13.82541,1.0,403.38,9
190.8941,4.925644e-07,0.07101581,0.1696644,10.30804,1.0,403.39,9
192.9732,1.098116e-06,0.009921276,0.03304798,28.67906,1.0,403.4,9
193.657,2.017571e-06,0.008994168,0.02333137,28.46887,1.0,403.41,9
190.9816,2.722175e-06,0.004782729,0.1731399,14.6255,1.0,403.42,9
185.5189,2.181221e-06,0.05058678,0.5580512,7.50726,1.0,403.43,9
181.5093,1.137369e-06,0.01423497,0.2707888,12.54935,1.0,403.44,9
179.329,9.237231e-08,0.03510196,0.2543642,11.79892,1.0,403.45,9
0.0,2.783684e-08,0.0,0.0,-100.0,1.0,403.46,9
0.0,3.128951e-09,0.0,0.0,-100.0,1.0,403.47,9
0.0,1.127379e-08,0.0,0.0,-100.0,1.0,403.48,9
222.4686,7.636158e-07,0.0,0.0,17.33929,1.0,403.49,9
221.8984,7.825751e-07,0.0,0.0,16.84051,1.0,403.5,9
221.057,1.188593e-06,0.005188831,0.07165816,12.33758,1.0,403.51,9
221.2285,3.806361e-06,0.0006174404,0.07905386,11.99811,1.0,403.52,9
221.7603,4.09745e-06,0.01820857,0.07624634,17.03211,1.0,403.53,9
221.753,4.876406e-06,0.002026828,0.1432679,15.13688,1.0,403.54,9
219.6911,1.783084e-06,0.008885229,0.300824,12.28582,1.0,403.55,9
218.3601,1.581266e-06,0.04310394,0.2814134,4.31027,1.0,403.56,9
0.0,3.976391e-07,0.0,0.0,-100.0,1.0,403.57,9
0.0,1.696341e-07,0.0,0.0,-100.0,1.0,403.58,9
0.0,6.832784e-08,0.0,0.0,-100.0,1.0,403.59,9
0.0,5.790909e-08,0.0,0.0,-100.0,1.0,403.6,9
0.0,1.334669e-08,0.0,0.0,-100.0,1.0,403.61,9
0.0,1.695937e-08,0.0,0.0,-100.0,1.0,403.62,9
249.9274,3.919028e-08,0.0,0.0,4.284657,1.0,403.63,9
247.9007,1.871337e-06,0.0,0.140783,10.96187,1.0,403.64,9
243.3139,1.352614e-05,0.01532536,0.02113931,18.01185,1.0,403.65,9
238.1081,1.669436e-05,0.01921599,0.01922733,17.75842,1.0,403.66,9
233.0645,1.575037e-05,0.01446628,0.1254434,9.511981,1.0,403.67,9
229.5292,1.04171e-05,0.03671737,0.08203693,15.60234,1.0,403.68,9
226.2159,8.221326e-06,0.004229217,0.005489375,27.24769,1.0,403.69,9
222.7107,7.58158e-06,0.01071328,0.0573443,21.97016,1.0,403.7,9
218.655,1.510074e-06,0.01071328,0.0573443,26.78537,1.0,403.71,9
215.1755,2.755907e-06,0.03440558,0.04216154,25.58535,1.0,403.72,9
211.9491,3.167542e-06,0.005670829,0.1809655,8.499769,1.0,403.73,9
208.8157,3.419912e-06,0.0261816,0.03352301,10.99176,1.0,403.74,9
205.4744,2.718511e-06,0.01926772,0.1186657,13.28405,1.0,403.75,9
202.1252,2.114064e-06,0.02175479,0.06021911,12.40816,1.0,403.76,9
197.3177,1.623675e-06,0.01168951,0.3146274,5.991506,1.0,403.77,9
194.8141,2.156662e-07,0.05227166,0.1269168,3.868202,1.0,403.78,9
0.0,5.877569e-07,0.0,0.0,-100.0,1.0,403.79,9
0.0,5.877977e-07,0.0,0.0,-100.0,1.0,403.8,9
0.0,5.267024e-07,0.0,0.0,-100.0,1.0,403.81,9
0.0,1.034489e-07,0.0,0.0,-100.0,1.0,403.82,9
0.0,8.144079e-08,0.0,0.0,-100.0,1.0,403.83,9
0.0,1.163987e-08,0.0,0.0,-100.0,1.0,403.84,9
0.0,2.113897e-09,0.0,0.0,-100.0,1.0,403.85,9
0.0,1.4784e-09,0.0,0.0,-100.0,1.0,403.86,9
0.0,3.468752e-10,0.0,0.0,-100.0,1.0,403.87,9
0.0,3.205921e-10,0.0,0.0,-100.0,1.0,403.88,9
0.0,5.869419e-09,0.0,0.0,-100.0,1.0,403.89,9
204.054,1.261334e-07,0.0,0.0575381,20.30253,1.0,403.9,9
201.7793,4.437254e-07,0.007686019,0.1227168,19.86805,1.0,403.91,9
197.3103,6.894491e-07,0.0215497,0.03846725,17.159,1.0,403.92,9
195.0134,7.0027e-07,0.01505122,0.1139294,14.15725,1.0,403.93,9
0.0,4.923359e-07,0.0,0.0,-100.0,1.0,403.94,9
0.0,2.409717e-07,0.0,0.0,-100.0,1.0,403.95,9
0.0,1.153868e-07,0.0,0.0,-100.0,1.0,403.96,9
0.0,6.517478e-09,0.0,0.0,-100.0,1.0,403.97,9
0.0,6.517434e-09,0.0,0.0,-100.0,1.0,403.98,9
0.0,1.713322e-09,0.0,0.0,-100.0,1.0,403.99,9
0.0,9.304201e-10,0.0,0.0,-100.0,1.0,404.0,9
0.0,8.166764e-10,0.0,0.0,-100.0,1.0,404.01,9
0.0,3.006534e-10,0.0,0.0,-100.0,1.0,404.02,9
0.0,3.48609e-10,0.0,0.0,-100.0,1.0,404.03,9
225.7637,2.877958e-09,0.0,0.889686,7.499602,1.0,404.04,9
223.8026,3.156357e-06,0.09379981,0.03526991,6.444633,1.0,404.05,9
220.361,3.800384e-06,0.04262203,0.1713588,9.203037,1.0,404.06,9
218.2202,4.874448e-06,0.005156079,0.04502515,20.06433,1.0,404.07,9
217.9439,1.72848e-06,0.0009176532,0.03207823,18.0658,1.0,404.08,9
219.3981,1.511084e-06,0.005531201,0.02316387,15.99697,1.0,404.09,9
222.0036,2.673969e-06,0.01528903,0.04722297,10.80144,1.0,404.1,9
225.2534,4.070155e-06,0.0146003,0.09679645,13.90279,1.0,404.11,9
229.7579,3.754179e-06,0.00455517,0.01565855,15.35569,1.0,404.12,9
234.7518,2.152073e-06,0.01299825,0.02700201,17.36294,1.0,404.13,9
239.5846,1.238915e-06,0.005399193,0.02162359,24.66899,1.0,404.14,9
243.3009,2.074786e-06,0.01065704,0.0372803,27.2354,1.0,404.15,9
246.4593,8.013611e-06,0.007354259,0.0492502,24.04893,1.0,404.16,9
249.6631,8.317521e-06,0.007354259,0.0492502,23.17013,1.0,404.17,9
253.1468,1.267727e-05,0.008950591,0.05417497,18.82362,1.0,404.18,9
256.383,6.378548e-06,0.009343729,0.02328378,17.38506,1.0,404.19,9
258.7785,1.270917e-05,0.0181093,0.006573501,20.50468,1.0,404.2,9
259.5908,9.29355e-06,0.00268634,0.05960653,18.35576,1.0,404.21,9
258.5128,9.378303e-06,0.006182875,0.09084414,20.28563,1.0,404.22,9
255.1542,2.412278e-06,0.01977853,0.2089072,11.79814,1.0,404.23,9
249.9982,5.384583e-07,0.02365873,0.07253626,9.480883,1.0,404.24,9
246.925,2.346616e-07,0.0572502,0.5813954,2.167964,1.0,404.25,9
0.0,7.555285e-08,0.0,0.0,-100.0,1.0,404.26,9
0.0,5.893947e-08,0.0,0.0,-100.0,1.0,404.27,9
0.0,2.353742e-09,0.0,0.0,-100.0,1.0,404.28,9
0.0,6.193558e-09,0.0,0.0,-100.0,1.0,404.29,9
0.0,8.451693e-09,0.0,0.0,-100.0,1.0,404.3,9
0.0,7.823247e-09,0.0,0.0,-100.0,1.0,404.31,9
0.0,1.48356e-08,0.0,0.0,-100.0,1.0,404.32,9
218.6105,1.072772e-07,0.0,0.0,19.73969,1.0,404.33,9
217.1811,6.671744e-07,0.0,0.3623962,13.10716,1.0,404.34,9
215.4061,7.162703e-07,0.04437305,0.6675119,4.758431,1.0,404.35,9
0.0,6.300144e-07,0.0,0.0,-100.0,1.0,404.36,9
0.0,6.905061e-08,0.0,0.0,-100.0,1.0,404.37,9
0.0,9.158009e-09,0.0,0.0,-100.0,1.0,404.38,9
0.0,5.910287e-10,0.0,0.0,-100.0,1.0,404.39,9
0.0,5.547495e-10,0.0,0.0,-100.0,1.0,404.4,9
0.0,9.145879e-08,0.0,0.0,-100.0,1.0,404.41,9
0.0,9.230968e-08,0.0,0.0,-100.0,1.0,404.42,9
0.0,1.034008e-07,0.0,0.0,-100.0,1.0,404.43,9
0.0,2.900936e-08,0.0,0.0,-100.0,1.0,404.44,9
219.7762,2.815973e-08,0.0,0.0,8.720678,1.0,404.45,9
218.6988,4.67277e-07,0.0,0.0,16.45553,1.0,404.46,9
216.1134,1.417798e-06,0.01401396,0.03275802,19.18481,1.0,404.47,9
212.1165,1.601754e-06,0.02573245,0.01030517,17.81141,1.0,404.48,9
208.774,1.33238e-06,0.02132268,0.3026816,11.88978,1.0,404.49,9
206.2709,1.796481e-06,0.02194988,0.09905898,19.67768,1.0,404.5,9
205.07,2.768028e-06,0.01026598,0.003558588,32.19027,1.0,404.51,9
203.7775,3.555107e-06,0.001219401,0.00230249,28.94458,1.0,404.52,9
202.6128,2.886964e-06,0.003045657,0.00244713,36.41658,1.0,404.53,9
201.5654,2.283929e-06,0.003045657,0.00244713,33.74704,1.0,404.54,9
199.4815,1.714373e-06,0.003045657,0.00244713,24.20451,1.0,404.55,9
196.4736,1.135593e-06,0.02135736,0.1591087,13.53667,1.0,404.56,9
193.1567,6.7254e-07,0.00379225,0.01867244,21.82026,1.0,404.57,9
190.7814,2.964755e-07,0.00379225,0.01867244,28.74534,1.0,404.58,9
189.2689,5.544298e-07,0.00379225,0.01867244,24.30382,1.0,404.59,9
189.0869,7.234623e-07,0.00379225,0.01867244,16.0396,1.0,404.6,9
190.2984,2.393496e-06,0.04163061,0.372826,11.98077,1.0,404.61,9
191.5799,3.58071e-06,0.0280499,0.02428456,24.45356,1.0,404.62,9
190.9429,3.972699e-06,0.0280499,0.02428456,20.42076,1.0,404.63,9
186.8852,2.362475e-06,0.02352321,0.223865,10.72017,1.0,404.64,9
180.6874,7.329988e-07,0.02352321,0.223865,9.020628,1.0,404.65,9
176.9891,9.000214e-08,0.08323286,0.5805039,5.385472,1.0,404.66,9
0.0,8.642177e-09,0.0,0.0,-100.0,1.0,404.67,9
0.0,8.720265e-09,0.0,0.0,-100.0,1.0,404.68,9
0.0,1.148112e-09,0.0,0.0,-100.0,1.0,404.69,9
0.0,2.777868e-10,0.0,0.0,-100.0,1.0,404.7,9
0.0,6.876544e-09,0.0,0.0,-100.0,1.0,404.71,9
189.2036,5.047348e-08,0.0,0.0,18.0076,1.0,404.72,9
188.5445,1.552068e-07,0.0,0.0534632,21.35587,1.0,404.73,9
187.2251,2.054572e-07,0.008664869,0.03036459,15.10943,1.0,404.74,9
186.3538,5.840409e-07,0.008664869,0.03036459,19.1114,1.0,404.75,9
186.5003,1.221759e-06,0.007502858,0.06320748,16.67423,1.0,404.76,9
187.9404,1.372175e-06,0.001925612,0.111798,16.17297,1.0,404.77,9
189.2011,1.190824e-06,0.03203408,0.03665103,13.79623,1.0,404.78,9
189.9688,8.051423e-07,0.004791168,0.1503345,9.63056,1.0,404.79,9
