time,pitch_standardized,jitter_standardized,shimmer_standardized,logHNR_standardized,intensity_standardized,vad,task
759.52,,,,,,0.0,14
759.53,,,,,,0.0,14
759.54,,,,,,0.0,14
759.55,,,,,,0.0,14
759.56,,,,,,0.0,14
759.57,,,,,,0.0,14
759.58,,,,,,0.0,14
759.59,,,,,,0.0,14
759.6,,,,,,0.0,14
759.61,,,,,,0.0,14
759.62,,,,,,0.0,14
759.63,,,,,,0.0,14
759.64,,,,,,0.0,14
759.65,,,,,,0.0,14
759.66,,,,,,0.0,14
759.67,,,,,,0.0,14
759.68,,,,,,0.0,14
759.69,,,,,,0.0,14
759.7,,,,,,0.0,14
759.71,,,,,,0.0,14
759.72,,,,,,0.0,14
759.73,,,,,,0.0,14
759.74,,,,,,0.0,14
759.75,,,,,,0.0,14
759.76,,,,,,0.0,14
759.77,,,,,,0.0,14
759.78,,,,,,0.0,14
759.79,,,,,,0.0,14
759.8,,,,,,0.0,14
759.81,,,,,,0.0,14
759.82,,,,,,0.0,14
759.83,,,,,,0.0,14
759.84,,,,,,0.0,14
759.85,,,,,,0.0,14
759.86,,,,,,0.0,14
759.87,,,,,,0.0,14
759.88,,,,,,0.0,14
759.89,,,,,,0.0,14
759.9,,,,,,0.0,14
759.91,,,,,,0.0,14
759.92,,,,,,0.0,14
759.93,,,,,,0.0,14
759.94,,,,,,0.0,14
759.95,,,,,,0.0,14
759.96,,,,,,0.0,14
759.97,,,,,,0.0,14
759.98,,,,,,0.0,14
759.99,,,,,,0.0,14
760.0,,,,,,0.0,14
760.01,,,,,,0.0,14
760.02,,,,,,0.0,14
760.03,,,,,,0.0,14
760.04,,,,,,0.0,14
760.05,,,,,,0.0,14
760.06,,,,,,0.0,14
760.07,,,,,,0.0,14
760.08,,,,,,0.0,14
760.09,,,,,,0.0,14
760.1,,,,,,0.0,14
760.11,,,,,,0.0,14
760.12,,,,,,0.0,14
760.13,,,,,,0.0,14
760.14,,,,,,0.0,14
760.15,,,,,,0.0,14
760.16,,,,,,0.0,14
760.17,,,,,,0.0,14
760.18,,,,,,0.0,14
760.19,,,,,,0.0,14
760.2,,,,,,0.0,14
760.21,,,,,,0.0,14
760.22,,,,,,0.0,14
760.23,,,,,,0.0,14
760.24,,,,,,0.0,14
760.25,,,,,,0.0,14
760.26,,,,,,0.0,14
760.27,,,,,,0.0,14
760.28,,,,,,0.0,14
760.29,,,,,,0.0,14
760.3,,,,,,0.0,14
760.31,,,,,,0.0,14
760.32,,,,,,0.0,14
760.33,,,,,,0.0,14
760.34,,,,,,0.0,14
760.35,,,,,,0.0,14
760.36,,,,,,0.0,14
760.37,,,,,,0.0,14
760.38,,,,,,0.0,14
760.39,,,,,,0.0,14
760.4,,,,,,0.0,14
760.41,,,,,,0.0,14
760.42,,,,,,0.0,14
760.43,,,,,,0.0,14
760.44,,,,,,0.0,14
760.45,,,,,,0.0,14
760.46,,,,,,0.0,14
760.47,,,,,,0.0,14
760.48,,,,,,0.0,14
760.49,,,,,,0.0,14
760.5,,,,,,0.0,14
760.51,,,,,,0.0,14
760.52,,,,,,0.0,14
760.53,,,,,,0.0,14
760.54,,,,,,0.0,14
760.55,,,,,,0.0,14
760.56,,,,,,0.0,14
760.57,,,,,,0.0,14
760.58,,,,,,0.0,14
760.59,,,,,,0.0,14
760.6,,,,,,0.0,14
760.61,,,,,,0.0,14
760.62,,,,,,0.0,14
760.63,,,,,,0.0,14
760.64,,,,,,0.0,14
760.65,,,,,,0.0,14
760.66,,,,,,0.0,14
760.67,,,,,,0.0,14
760.68,,,,,,0.0,14
760.69,,,,,,0.0,14
760.7,,,,,,0.0,14
760.71,,,,,,0.0,14
760.72,,,,,,0.0,14
760.73,,,,,,0.0,14
760.74,,,,,,0.0,14
760.75,,,,,,0.0,14
760.76,,,,,,0.0,14
760.77,,,,,,0.0,14
760.78,,,,,,0.0,14
760.79,,,,,,0.0,14
760.8,,,,,,0.0,14
760.81,,,,,,0.0,14
760.82,,,,,,0.0,14
760.83,,,,,,0.0,14
760.84,,,,,,0.0,14
760.85,,,,,,0.0,14
760.86,,,,,,0.0,14
760.87,,,,,,0.0,14
760.88,,,,,,0.0,14
760.89,,,,,,0.0,14
760.9,,,,,,0.0,14
760.91,,,,,,0.0,14
760.92,,,,,,0.0,14
760.93,,,,,,0.0,14
760.94,,,,,,0.0,14
760.95,,,,,,0.0,14
760.96,,,,,,0.0,14
760.97,,,,,,0.0,14
760.98,,,,,,0.0,14
760.99,,,,,,0.0,14
761.0,,,,,,0.0,14
761.01,,,,,,0.0,14
761.02,,,,,,0.0,14
761.03,,,,,,0.0,14
761.04,,,,,,0.0,14
761.05,,,,,,0.0,14
761.06,,,,,,0.0,14
761.07,,,,,,0.0,14
761.08,,,,,,0.0,14
761.09,,,,,,0.0,14
761.1,,,,,,0.0,14
761.11,,,,,,0.0,14
761.12,,,,,,0.0,14
761.13,,,,,,0.0,14
761.14,,,,,,0.0,14
761.15,,,,,,0.0,14
761.16,,,,,,0.0,14
761.17,,,,,,0.0,14
761.18,,,,,,0.0,14
761.19,,,,,,0.0,14
761.2,,,,,,0.0,14
761.21,,,,,,0.0,14
761.22,,,,,,0.0,14
761.23,,,,,,0.0,14
761.24,,,,,,0.0,14
761.25,,,,,,0.0,14
761.26,,,,,,0.0,14
761.27,,,,,,0.0,14
761.28,,,,,,0.0,14
761.29,,,,,,0.0,14
761.3,,,,,,0.0,14
761.31,,,,,,0.0,14
761.32,,,,,,0.0,14
761.33,,,,,,0.0,14
761.34,,,,,,0.0,14
761.35,,,,,,0.0,14
761.36,,,,,,0.0,14
761.37,,,,,,0.0,14
761.38,,,,,,0.0,14
761.39,,,,,,0.0,14
761.4,,,,,,0.0,14
761.41,,,,,,0.0,14
761.42,,,,,,0.0,14
761.43,,,,,,0.0,14
761.44,,,,,,0.0,14
761.45,,,,,,0.0,14
761.46,,,,,,0.0,14
761.47,,,,,,0.0,14
761.48,,,,,,0.0,14
761.49,,,,,,0.0,14
761.5,,,,,,0.0,14
761.51,,,,,,0.0,14
761.52,,,,,,0.0,14
761.53,,,,,,0.0,14
761.54,,,,,,0.0,14
761.55,,,,,,0.0,14
761.56,,,,,,0.0,14
761.57,,,,,,0.0,14
761.58,,,,,,0.0,14
761.59,,,,,,0.0,14
761.6,,,,,,0.0,14
761.61,,,,,,0.0,14
761.62,,,,,,0.0,14
761.63,,,,,,0.0,14
761.64,,,,,,0.0,14
761.65,,,,,,0.0,14
761.66,,,,,,0.0,14
761.67,,,,,,0.0,14
761.68,,,,,,0.0,14
761.69,,,,,,0.0,14
761.7,,,,,,0.0,14
761.71,,,,,,0.0,14
761.72,,,,,,0.0,14
761.73,,,,,,0.0,14
761.74,,,,,,0.0,14
761.75,,,,,,0.0,14
761.76,,,,,,0.0,14
761.77,,,,,,0.0,14
761.78,,,,,,0.0,14
761.79,,,,,,0.0,14
761.8,,,,,,0.0,14
761.81,,,,,,0.0,14
761.82,,,,,,0.0,14
761.83,,,,,,0.0,14
761.84,,,,,,0.0,14
761.85,,,,,,0.0,14
761.86,,,,,,0.0,14
761.87,,,,,,0.0,14
761.88,,,,,,0.0,14
761.89,,,,,,0.0,14
761.9,,,,,,0.0,14
761.91,,,,,,0.0,14
761.92,,,,,,0.0,14
761.93,,,,,,0.0,14
761.94,,,,,,0.0,14
761.95,,,,,,0.0,14
761.96,,,,,,0.0,14
761.97,,,,,,0.0,14
761.98,,,,,,0.0,14
761.99,,,,,,0.0,14
762.0,,,,,,0.0,14
762.01,,,,,,0.0,14
762.02,,,,,,0.0,14
762.03,,,,,,0.0,14
762.04,,,,,,0.0,14
762.05,,,,,,0.0,14
762.06,,,,,,0.0,14
762.07,,,,,,0.0,14
762.08,,,,,,0.0,14
762.09,,,,,,0.0,14
762.1,,,,,,0.0,14
762.11,,,,,,0.0,14
762.12,,,,,,0.0,14
762.13,,,,,,0.0,14
762.14,,,,,,0.0,14
762.15,,,,,,0.0,14
762.16,,,,,,0.0,14
762.17,,,,,,0.0,14
762.18,,,,,,0.0,14
762.19,,,,,,0.0,14
762.2,,,,,,0.0,14
762.21,,,,,,0.0,14
762.22,,,,,,0.0,14
762.23,,,,,,0.0,14
762.24,,,,,,0.0,14
762.25,,,,,,0.0,14
762.26,,,,,,0.0,14
762.27,,,,,,0.0,14
762.28,,,,,,0.0,14
762.29,,,,,,0.0,14
762.3,,,,,,0.0,14
762.31,,,,,,0.0,14
762.32,,,,,,0.0,14
762.33,,,,,,0.0,14
762.34,,,,,,0.0,14
762.35,,,,,,0.0,14
762.36,,,,,,0.0,14
762.37,,,,,,0.0,14
762.38,,,,,,0.0,14
762.39,,,,,,0.0,14
762.4,,,,,,0.0,14
762.41,,,,,,0.0,14
762.42,,,,,,0.0,14
762.43,,,,,,0.0,14
762.44,,,,,,0.0,14
762.45,,,,,,0.0,14
762.46,,,,,,0.0,14
762.47,,,,,,0.0,14
762.48,,,,,,0.0,14
762.49,,,,,,0.0,14
762.5,,,,,,0.0,14
762.51,,,,,,0.0,14
762.52,,,,,,0.0,14
762.53,,,,,,0.0,14
762.54,,,,,,0.0,14
762.55,,,,,,0.0,14
762.56,,,,,,0.0,14
762.57,,,,,,0.0,14
762.58,,,,,,0.0,14
762.59,,,,,,0.0,14
762.6,,,,,,0.0,14
762.61,,,,,,0.0,14
762.62,,,,,,0.0,14
762.63,,,,,,0.0,14
762.64,,,,,,0.0,14
762.65,,,,,,0.0,14
762.66,,,,,,0.0,14
762.67,,,,,,0.0,14
762.68,,,,,,0.0,14
762.69,,,,,,0.0,14
762.7,,,,,,0.0,14
762.71,,,,,,0.0,14
762.72,,,,,,0.0,14
762.73,,,,,,0.0,14
762.74,,,,,,0.0,14
762.75,,,,,,0.0,14
762.76,,,,,,0.0,14
762.77,,,,,,0.0,14
762.78,,,,,,0.0,14
762.79,,,,,,0.0,14
762.8,,,,,,0.0,14
762.81,,,,,,0.0,14
762.82,,,,,,0.0,14
762.83,,,,,,0.0,14
762.84,,,,,,0.0,14
762.85,,,,,,0.0,14
762.86,,,,,,0.0,14
762.87,,,,,,0.0,14
762.88,,,,,,0.0,14
762.89,,,,,,0.0,14
762.9,,,,,,0.0,14
762.91,,,,,,0.0,14
762.92,,,,,,0.0,14
762.93,,,,,,0.0,14
762.94,,,,,,0.0,14
762.95,,,,,,0.0,14
762.96,,,,,,0.0,14
762.97,,,,,,0.0,14
762.98,,,,,,0.0,14
762.99,,,,,,0.0,14
763.0,,,,,,0.0,14
763.01,,,,,,0.0,14
763.02,,,,,,0.0,14
763.03,,,,,,0.0,14
763.04,,,,,,0.0,14
763.05,,,,,,0.0,14
763.06,,,,,,0.0,14
763.07,,,,,,0.0,14
763.08,,,,,,0.0,14
763.09,,,,,,0.0,14
763.1,,,,,,0.0,14
763.11,,,,,,0.0,14
763.12,,,,,,0.0,14
763.13,,,,,,0.0,14
763.14,,,,,,0.0,14
763.15,,,,,,0.0,14
763.16,,,,,,0.0,14
763.17,,,,,,0.0,14
763.18,,,,,,0.0,14
763.19,,,,,,0.0,14
763.2,,,,,,0.0,14
763.21,,,,,,0.0,14
763.22,,,,,,0.0,14
763.23,,,,,,0.0,14
763.24,,,,,,0.0,14
763.25,,,,,,0.0,14
763.26,,,,,,0.0,14
763.27,,,,,,0.0,14
763.28,,,,,,0.0,14
763.29,,,,,,0.0,14
763.3,,,,,,0.0,14
763.31,,,,,,0.0,14
763.32,,,,,,0.0,14
763.33,,,,,,0.0,14
763.34,,,,,,0.0,14
763.35,,,,,,0.0,14
763.36,,,,,,0.0,14
763.37,,,,,,0.0,14
763.38,,,,,,0.0,14
763.39,,,,,,0.0,14
763.4,,,,,,0.0,14
763.41,,,,,,0.0,14
763.42,,,,,,0.0,14
763.43,,,,,,0.0,14
763.44,,,,,,0.0,14
763.45,,,,,,0.0,14
763.46,,,,,,0.0,14
763.47,,,,,,0.0,14
763.48,,,,,,0.0,14
763.49,,,,,,0.0,14
763.5,,,,,,0.0,14
763.51,,,,,,0.0,14
763.52,,,,,,0.0,14
763.53,,,,,,0.0,14
763.54,,,,,,0.0,14
763.55,,,,,,0.0,14
763.56,,,,,,0.0,14
763.57,,,,,,0.0,14
763.58,,,,,,0.0,14
763.59,,,,,,0.0,14
763.6,,,,,,0.0,14
763.61,,,,,,0.0,14
763.62,,,,,,0.0,14
763.63,,,,,,0.0,14
763.64,,,,,,0.0,14
763.65,,,,,,0.0,14
763.66,,,,,,0.0,14
763.67,,,,,,0.0,14
763.68,,,,,,0.0,14
763.69,,,,,,0.0,14
763.7,,,,,,0.0,14
763.71,,,,,,0.0,14
763.72,,,,,,0.0,14
763.73,,,,,,0.0,14
763.74,,,,,,0.0,14
763.75,,,,,,0.0,14
763.76,,,,,,0.0,14
763.77,,,,,,0.0,14
763.78,,,,,,0.0,14
763.79,,,,,,0.0,14
763.8,,,,,,0.0,14
763.81,,,,,,0.0,14
763.82,,,,,,0.0,14
763.83,,,,,,0.0,14
763.84,,,,,,0.0,14
763.85,,,,,,0.0,14
763.86,,,,,,0.0,14
763.87,,,,,,0.0,14
763.88,,,,,,0.0,14
763.89,,,,,,0.0,14
763.9,,,,,,0.0,14
763.91,,,,,,0.0,14
763.92,,,,,,0.0,14
763.93,,,,,,0.0,14
763.94,,,,,,0.0,14
763.95,,,,,,0.0,14
763.96,,,,,,0.0,14
763.97,,,,,,0.0,14
763.98,,,,,,0.0,14
763.99,,,,,,0.0,14
764.0,,,,,,0.0,14
764.01,,,,,,0.0,14
764.02,,,,,,0.0,14
764.03,,,,,,0.0,14
764.04,,,,,,0.0,14
764.05,,,,,,0.0,14
764.06,,,,,,0.0,14
764.07,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.7013362545059165,1.0,14
764.08,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.7012071455908171,1.0,14
764.09,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.7010921915067627,1.0,14
764.1,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.7011090858384718,1.0,14
764.11,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.7004032414959743,1.0,14
764.12,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6989801230685836,1.0,14
764.13,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6987831757864991,1.0,14
764.14,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6993363738569603,1.0,14
764.15,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6993330398099536,1.0,14
764.16,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6995710247957424,1.0,14
764.17,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6972038686748143,1.0,14
764.18,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6961043436140243,1.0,14
764.19,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6949849096746701,1.0,14
764.2,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6961400245140448,1.0,14
764.21,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6949853065125331,1.0,14
764.22,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6920635963738678,1.0,14
764.23,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6933664983020659,1.0,14
764.24,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.695699915085203,1.0,14
764.25,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6893203567057935,1.0,14
764.26,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6880342874015244,1.0,14
764.27,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6887827581185874,1.0,14
764.28,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.696663601835072,1.0,14
764.29,0.648026261298755,-0.7946216253739593,3.327981555019714,0.5540380534280736,-0.37896782540239404,1.0,14
764.3,0.628814483971973,-0.7946216253739593,3.327981555019714,0.6343633823320217,0.3671262286847795,1.0,14
764.31,0.5886286889978467,-0.7946216253739593,3.327981555019714,0.5056915968639162,0.4706643733993146,1.0,14
764.32,0.5411563971725026,2.9089111035055537,0.23834812494471294,0.5385751896895847,0.8869868738709398,1.0,14
764.33,0.5051380456099537,0.3977536912532737,0.27345304416477273,0.6383159660124903,0.1449636049098314,1.0,14
764.34,0.4846963066197729,-0.016005423379982453,-0.3578345362872227,0.5503335186722246,0.4410537732714259,1.0,14
764.35,0.47389403461948615,0.13071665574832125,-0.608724017382078,0.5572768636723919,-0.2825143022176864,1.0,14
764.36,0.4632758215941065,0.034119288858361144,-0.27402338571758406,0.6139454122797653,0.02744621214314601,1.0,14
764.37,0.45038671878372555,0.034119288858361144,-0.27402338571758406,0.7407854829951291,1.7574776217951273,1.0,14
764.38,0.4334346384664441,0.5328363840090432,-0.11631394531112435,0.6146373169127654,1.7481037228137672,1.0,14
764.39,0.4160758873059558,0.5328363840090432,-0.11631394531112435,0.580923722011982,1.6434745277089162,1.0,14
764.4,0.3967036801969917,1.421943558849597,-0.34986627209688415,0.7117289307207338,-0.4149128103638107,1.0,14
764.41,0.3746526688180967,1.421943558849597,-0.34986627209688415,0.6797006510849372,0.81412703627091,1.0,14
764.42,0.3458984285557633,1.7338957882026178,-0.3734464141885386,0.5696544037664494,0.6051670356563261,1.0,14
764.43,0.3130650434441394,1.2885470059951043,0.4355284194852432,0.6524693339179057,0.6637031577600443,1.0,14
764.44,0.2810089344089806,1.0471055508377987,0.7604964643251971,0.6098606033358056,0.858374965449164,1.0,14
764.45,0.2575638006593372,1.2881698431224502,1.946653594232474,0.5911366555720123,0.8626772562440954,1.0,14
764.46,0.2494005363938663,0.0886598426927292,0.5689613409473737,0.617360387882793,0.7324504965865283,1.0,14
764.47,0.2597252499727724,0.17293437606042023,-0.4232459398779261,0.7114385616122404,-0.675858286837265,1.0,14
764.48,0.2782828717536009,1.9117753739789582,0.57299884671495,0.5554548683877168,-0.5371389736289826,1.0,14
764.49,0.2870393531206305,1.9117753739789582,0.57299884671495,0.6401041456478498,-0.5113183273313445,1.0,14
764.5,0.27599332734276416,0.6059802921918638,1.6792924310327182,0.461139580135225,-0.527245227196534,1.0,14
764.51,0.24336389947360484,1.594347860694436,1.7719973043366748,0.4961555837569497,-0.6370068857263289,1.0,14
764.52,0.22456998576553078,1.594347860694436,1.7719973043366748,0.49166599946579453,-0.6505413607435506,1.0,14
764.53,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6486204929489304,1.0,14
764.54,,,,,,0.0,14
764.55,,,,,,0.0,14
764.56,,,,,,0.0,14
764.57,,,,,,0.0,14
764.58,,,,,,0.0,14
764.59,,,,,,0.0,14
764.6,,,,,,0.0,14
764.61,,,,,,0.0,14
764.62,,,,,,0.0,14
764.63,,,,,,0.0,14
764.64,,,,,,0.0,14
764.65,,,,,,0.0,14
764.66,,,,,,0.0,14
764.67,,,,,,0.0,14
764.68,,,,,,0.0,14
764.69,,,,,,0.0,14
764.7,,,,,,0.0,14
764.71,,,,,,0.0,14
764.72,,,,,,0.0,14
764.73,,,,,,0.0,14
764.74,,,,,,0.0,14
764.75,,,,,,0.0,14
764.76,,,,,,0.0,14
764.77,,,,,,0.0,14
764.78,,,,,,0.0,14
764.79,,,,,,0.0,14
764.8,,,,,,0.0,14
764.81,,,,,,0.0,14
764.82,,,,,,0.0,14
764.83,,,,,,0.0,14
764.84,,,,,,0.0,14
764.85,,,,,,0.0,14
764.86,,,,,,0.0,14
764.87,,,,,,0.0,14
764.88,,,,,,0.0,14
764.89,,,,,,0.0,14
764.9,,,,,,0.0,14
764.91,,,,,,0.0,14
764.92,,,,,,0.0,14
764.93,,,,,,0.0,14
764.94,,,,,,0.0,14
764.95,,,,,,0.0,14
764.96,,,,,,0.0,14
764.97,,,,,,0.0,14
764.98,,,,,,0.0,14
764.99,,,,,,0.0,14
765.0,,,,,,0.0,14
765.01,,,,,,0.0,14
765.02,,,,,,0.0,14
765.03,,,,,,0.0,14
765.04,,,,,,0.0,14
765.05,,,,,,0.0,14
765.06,,,,,,0.0,14
765.07,,,,,,0.0,14
765.08,,,,,,0.0,14
765.09,,,,,,0.0,14
765.1,,,,,,0.0,14
765.11,,,,,,0.0,14
765.12,,,,,,0.0,14
765.13,,,,,,0.0,14
765.14,,,,,,0.0,14
765.15,,,,,,0.0,14
765.16,,,,,,0.0,14
765.17,,,,,,0.0,14
765.18,,,,,,0.0,14
765.19,,,,,,0.0,14
765.2,,,,,,0.0,14
765.21,,,,,,0.0,14
765.22,,,,,,0.0,14
765.23,,,,,,0.0,14
765.24,,,,,,0.0,14
765.25,,,,,,0.0,14
765.26,,,,,,0.0,14
765.27,,,,,,0.0,14
765.28,,,,,,0.0,14
765.29,,,,,,0.0,14
765.3,,,,,,0.0,14
765.31,,,,,,0.0,14
765.32,,,,,,0.0,14
765.33,,,,,,0.0,14
765.34,,,,,,0.0,14
765.35,,,,,,0.0,14
765.36,,,,,,0.0,14
765.37,,,,,,0.0,14
765.38,,,,,,0.0,14
765.39,,,,,,0.0,14
765.4,,,,,,0.0,14
765.41,,,,,,0.0,14
765.42,,,,,,0.0,14
765.43,,,,,,0.0,14
765.44,,,,,,0.0,14
765.45,,,,,,0.0,14
765.46,,,,,,0.0,14
765.47,,,,,,0.0,14
765.48,,,,,,0.0,14
765.49,,,,,,0.0,14
765.5,,,,,,0.0,14
765.51,,,,,,0.0,14
765.52,,,,,,0.0,14
765.53,,,,,,0.0,14
765.54,,,,,,0.0,14
765.55,,,,,,0.0,14
765.56,,,,,,0.0,14
765.57,,,,,,0.0,14
765.58,,,,,,0.0,14
765.59,,,,,,0.0,14
765.6,,,,,,0.0,14
765.61,,,,,,0.0,14
765.62,,,,,,0.0,14
765.63,,,,,,0.0,14
765.64,,,,,,0.0,14
765.65,,,,,,0.0,14
765.66,,,,,,0.0,14
765.67,,,,,,0.0,14
765.68,,,,,,0.0,14
765.69,,,,,,0.0,14
765.7,,,,,,0.0,14
765.71,,,,,,0.0,14
765.72,,,,,,0.0,14
765.73,,,,,,0.0,14
765.74,,,,,,0.0,14
765.75,,,,,,0.0,14
765.76,,,,,,0.0,14
765.77,,,,,,0.0,14
765.78,,,,,,0.0,14
765.79,,,,,,0.0,14
765.8,,,,,,0.0,14
765.81,,,,,,0.0,14
765.82,,,,,,0.0,14
765.83,,,,,,0.0,14
765.84,,,,,,0.0,14
765.85,,,,,,0.0,14
765.86,,,,,,0.0,14
765.87,,,,,,0.0,14
765.88,,,,,,0.0,14
765.89,,,,,,0.0,14
765.9,,,,,,0.0,14
765.91,,,,,,0.0,14
765.92,,,,,,0.0,14
765.93,,,,,,0.0,14
765.94,,,,,,0.0,14
765.95,,,,,,0.0,14
765.96,,,,,,0.0,14
765.97,,,,,,0.0,14
765.98,,,,,,0.0,14
765.99,,,,,,0.0,14
766.0,,,,,,0.0,14
766.01,,,,,,0.0,14
766.02,,,,,,0.0,14
766.03,,,,,,0.0,14
766.04,,,,,,0.0,14
766.05,,,,,,0.0,14
766.06,,,,,,0.0,14
766.07,,,,,,0.0,14
766.08,,,,,,0.0,14
766.09,,,,,,0.0,14
766.1,,,,,,0.0,14
766.11,,,,,,0.0,14
766.12,,,,,,0.0,14
766.13,,,,,,0.0,14
766.14,,,,,,0.0,14
766.15,,,,,,0.0,14
766.16,,,,,,0.0,14
766.17,,,,,,0.0,14
766.18,,,,,,0.0,14
766.19,,,,,,0.0,14
766.2,,,,,,0.0,14
766.21,,,,,,0.0,14
766.22,,,,,,0.0,14
766.23,,,,,,0.0,14
766.24,,,,,,0.0,14
766.25,,,,,,0.0,14
766.26,,,,,,0.0,14
766.27,,,,,,0.0,14
766.28,,,,,,0.0,14
766.29,,,,,,0.0,14
766.3,,,,,,0.0,14
766.31,,,,,,0.0,14
766.32,,,,,,0.0,14
766.33,,,,,,0.0,14
766.34,,,,,,0.0,14
766.35,,,,,,0.0,14
766.36,,,,,,0.0,14
766.37,,,,,,0.0,14
766.38,,,,,,0.0,14
766.39,,,,,,0.0,14
766.4,,,,,,0.0,14
766.41,,,,,,0.0,14
766.42,,,,,,0.0,14
766.43,,,,,,0.0,14
766.44,,,,,,0.0,14
766.45,,,,,,0.0,14
766.46,,,,,,0.0,14
766.47,,,,,,0.0,14
766.48,,,,,,0.0,14
766.49,,,,,,0.0,14
766.5,,,,,,0.0,14
766.51,,,,,,0.0,14
766.52,,,,,,0.0,14
766.53,,,,,,0.0,14
766.54,,,,,,0.0,14
766.55,,,,,,0.0,14
766.56,,,,,,0.0,14
766.57,,,,,,0.0,14
766.58,,,,,,0.0,14
766.59,,,,,,0.0,14
766.6,,,,,,0.0,14
766.61,,,,,,0.0,14
766.62,,,,,,0.0,14
766.63,,,,,,0.0,14
766.64,,,,,,0.0,14
766.65,,,,,,0.0,14
766.66,,,,,,0.0,14
766.67,,,,,,0.0,14
766.68,,,,,,0.0,14
766.69,,,,,,0.0,14
766.7,,,,,,0.0,14
766.71,,,,,,0.0,14
766.72,,,,,,0.0,14
766.73,,,,,,0.0,14
766.74,,,,,,0.0,14
766.75,,,,,,0.0,14
766.76,,,,,,0.0,14
766.77,,,,,,0.0,14
766.78,,,,,,0.0,14
766.79,,,,,,0.0,14
766.8,,,,,,0.0,14
766.81,,,,,,0.0,14
766.82,,,,,,0.0,14
766.83,,,,,,0.0,14
766.84,,,,,,0.0,14
766.85,,,,,,0.0,14
766.86,,,,,,0.0,14
766.87,,,,,,0.0,14
766.88,,,,,,0.0,14
766.89,,,,,,0.0,14
766.9,,,,,,0.0,14
766.91,,,,,,0.0,14
766.92,,,,,,0.0,14
766.93,,,,,,0.0,14
766.94,,,,,,0.0,14
766.95,,,,,,0.0,14
766.96,,,,,,0.0,14
766.97,,,,,,0.0,14
766.98,,,,,,0.0,14
766.99,,,,,,0.0,14
767.0,,,,,,0.0,14
767.01,,,,,,0.0,14
767.02,,,,,,0.0,14
767.03,,,,,,0.0,14
767.04,,,,,,0.0,14
767.05,,,,,,0.0,14
767.06,,,,,,0.0,14
767.07,,,,,,0.0,14
767.08,,,,,,0.0,14
767.09,,,,,,0.0,14
767.1,,,,,,0.0,14
767.11,,,,,,0.0,14
767.12,,,,,,0.0,14
767.13,,,,,,0.0,14
767.14,,,,,,0.0,14
767.15,,,,,,0.0,14
767.16,,,,,,0.0,14
767.17,,,,,,0.0,14
767.18,,,,,,0.0,14
767.19,,,,,,0.0,14
767.2,,,,,,0.0,14
767.21,,,,,,0.0,14
767.22,,,,,,0.0,14
767.23,,,,,,0.0,14
767.24,,,,,,0.0,14
767.25,,,,,,0.0,14
767.26,,,,,,0.0,14
767.27,,,,,,0.0,14
767.28,,,,,,0.0,14
767.29,,,,,,0.0,14
767.3,,,,,,0.0,14
767.31,,,,,,0.0,14
767.32,,,,,,0.0,14
767.33,,,,,,0.0,14
767.34,,,,,,0.0,14
767.35,,,,,,0.0,14
767.36,,,,,,0.0,14
767.37,,,,,,0.0,14
767.38,,,,,,0.0,14
767.39,,,,,,0.0,14
767.4,,,,,,0.0,14
767.41,,,,,,0.0,14
767.42,,,,,,0.0,14
767.43,,,,,,0.0,14
767.44,,,,,,0.0,14
767.45,,,,,,0.0,14
767.46,,,,,,0.0,14
767.47,,,,,,0.0,14
767.48,,,,,,0.0,14
